,Unnamed: 0,coordinatorCountry,countryName,coordinator,totalCost,latitude,longitude,startDate,endDate,status,uni_lat,uni_lng,city,region,country
18682,18683,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,3849199.56,54.75844,-2.6953099999999997,2015-09-01,2019-08-31,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18683,18684,UK,United Kingdom,UNIVERSITY OF LEEDS,195454.8,54.75844,-2.6953099999999997,2017-10-01,2019-09-30,SIGNED,53.8066815,-1.5550328,Leeds,Other,United Kingdom
18684,18685,UK,United Kingdom,MET OFFICE,2954918.75,54.75844,-2.6953099999999997,2015-01-01,2018-06-30,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18685,18686,UK,United Kingdom,INTEGRATED ENVIRONMENTAL SOLUTIONS LIMITED,5732387.5,54.75844,-2.6953099999999997,2015-09-01,2018-08-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18686,18687,UK,United Kingdom,THE UNIVERSITY OF MANCHESTER,1922451.0,54.75844,-2.6953099999999997,2015-09-01,2020-08-31,SIGNED,53.4668498,-2.2338837,Other,England,United Kingdom
18687,18688,UK,United Kingdom,KING'S COLLEGE LONDON,183454.8,54.75844,-2.6953099999999997,2015-09-01,2017-08-31,TERMINATED,51.5114864,-0.115997,Other,England,United Kingdom
18688,18689,UK,United Kingdom,CITY UNIVERSITY OF LONDON,1992726.25,54.75844,-2.6953099999999997,2016-06-01,2019-02-28,SIGNED,51.5278249,-0.1025445,Other,England,United Kingdom
18689,18690,UK,United Kingdom,UNIVERSITY OF LEICESTER,183454.8,54.75844,-2.6953099999999997,2018-09-01,2020-08-31,SIGNED,52.6211393,-1.1246325,Other,England,United Kingdom
18690,18691,UK,United Kingdom,KING'S COLLEGE LONDON,183454.8,54.75844,-2.6953099999999997,2017-05-01,2019-12-04,SIGNED,51.5114864,-0.115997,Other,England,United Kingdom
18691,18692,UK,United Kingdom,UNIVERSITY OF YORK,195454.8,54.75844,-2.6953099999999997,2015-08-17,2017-08-16,SIGNED,53.9455334,-1.0561667,Heslington,England,United Kingdom
18692,18693,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",195454.8,54.75844,-2.6953099999999997,2016-04-01,2018-03-31,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18693,18694,UK,United Kingdom,SCUBACRAFT LIMITED,71429.0,54.75844,-2.6953099999999997,2016-07-01,2016-12-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18694,18695,UK,United Kingdom,UNIVERSITY COLLEGE LONDON,1985553.0,54.75844,-2.6953099999999997,2016-06-01,2021-05-31,SIGNED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18695,18696,UK,United Kingdom,UNIVERSITY OF GLASGOW,146591.1,54.75844,-2.6953099999999997,2017-01-01,2018-06-30,SIGNED,55.87212109999999,-4.288200499999999,Other,Scotland,United Kingdom
18696,18697,UK,United Kingdom,HERIOT-WATT UNIVERSITY,1723190.99,54.75844,-2.6953099999999997,2016-07-01,2021-06-30,SIGNED,55.9096602,-3.3203494,Riccarton,Scotland,United Kingdom
18697,18698,UK,United Kingdom,UNIVERSITY OF WOLVERHAMPTON,535500.0,54.75844,-2.6953099999999997,2016-03-01,2020-02-29,SIGNED,52.58817699999999,-2.1274393,Other,England,United Kingdom
18698,18699,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,183454.8,54.75844,-2.6953099999999997,2015-05-01,2017-04-30,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18699,18700,UK,United Kingdom,UNIVERSITY OF SOUTHAMPTON,2570198.0,54.75844,-2.6953099999999997,2018-10-01,2023-09-30,SIGNED,50.9614912,-1.4252228,Chilworth,England,United Kingdom
18700,18701,UK,United Kingdom,INSTRUCT ACADEMIC SERVICES LIMITED,3950000.0,54.75844,-2.6953099999999997,2017-01-01,2020-12-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18701,18702,UK,United Kingdom,THE QUEEN'S UNIVERSITY OF BELFAST,183454.8,54.75844,-2.6953099999999997,2016-01-18,2018-01-17,TERMINATED,54.5844087,-5.9340493,Other,Northern Ireland,United Kingdom
18702,18703,UK,United Kingdom,UNIVERSITY COLLEGE LONDON,1913934.0,54.75844,-2.6953099999999997,2016-09-01,2021-08-31,SIGNED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18703,18704,UK,United Kingdom,UNIVERSITY OF GLASGOW,183454.8,54.75844,-2.6953099999999997,2019-02-01,2021-01-31,SIGNED,55.87212109999999,-4.288200499999999,Other,Scotland,United Kingdom
18704,18705,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",1499911.0,54.75844,-2.6953099999999997,2015-09-01,2020-08-31,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18705,18706,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",1499496.0,54.75844,-2.6953099999999997,2016-05-01,2021-04-30,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18706,18707,UK,United Kingdom,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,195454.8,54.75844,-2.6953099999999997,2016-02-01,2018-01-31,SIGNED,51.49879970000001,-0.1748772,Other,England,United Kingdom
18707,18708,UK,United Kingdom,UNIVERSITY COLLEGE LONDON,1500000.0,54.75844,-2.6953099999999997,2018-01-01,2022-12-31,SIGNED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18708,18709,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",195454.8,54.75844,-2.6953099999999997,2019-09-01,2021-08-31,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18709,18710,UK,United Kingdom,THE UNIVERSITY OF WARWICK,1999044.0,54.75844,-2.6953099999999997,2015-05-01,2020-04-30,SIGNED,52.3792525,-1.5614704,Other,England,United Kingdom
18710,18711,UK,United Kingdom,KING'S COLLEGE LONDON,1500000.0,54.75844,-2.6953099999999997,2018-02-01,2023-01-31,SIGNED,51.5114864,-0.115997,Other,England,United Kingdom
18711,18712,UK,United Kingdom,QUEEN MARY UNIVERSITY OF LONDON,146591.1,54.75844,-2.6953099999999997,2016-08-01,2018-01-31,SIGNED,51.5240671,-0.0403745,Other,England,United Kingdom
18712,18713,UK,United Kingdom,UNIVERSITY OF BRISTOL,1499611.0,54.75844,-2.6953099999999997,2017-12-01,2022-11-30,SIGNED,51.4584172,-2.6029792,University of Bristol,England,United Kingdom
18713,18714,UK,United Kingdom,CARDIFF UNIVERSITY,149994.0,54.75844,-2.6953099999999997,2015-02-01,2016-01-31,SIGNED,51.48662710000001,-3.1788641,Other,Wales,United Kingdom
18714,18715,UK,United Kingdom,INSPECTION TECHNOLOGIES LTD,71429.0,54.75844,-2.6953099999999997,2014-11-01,2015-04-30,CLOSED,52.2859677,-1.5399152,Other,England,United Kingdom
18715,18716,UK,United Kingdom,UNIVERSITY OF GLASGOW,195454.8,54.75844,-2.6953099999999997,2019-04-01,2021-03-31,SIGNED,55.87212109999999,-4.288200499999999,Other,Scotland,United Kingdom
18716,18717,UK,United Kingdom,JARILO LIMITED,71429.0,54.75844,-2.6953099999999997,2014-11-01,2015-04-30,CLOSED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18717,18718,UK,United Kingdom,UNIVERSITY OF LEEDS,251857.8,54.75844,-2.6953099999999997,2017-06-01,2020-05-31,SIGNED,53.8066815,-1.5550328,Leeds,Other,United Kingdom
18718,18719,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,195454.8,54.75844,-2.6953099999999997,2016-04-01,2018-03-31,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18719,18720,UK,United Kingdom,UNIVERSITY OF ST MARK & ST JOHN,1606500.0,54.75844,-2.6953099999999997,2016-03-01,2020-02-29,SIGNED,50.421124,-4.110431,Other,England,United Kingdom
18720,18721,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",195454.8,54.75844,-2.6953099999999997,2016-03-11,2018-03-10,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18721,18722,UK,United Kingdom,UNIVERSITY OF SURREY,183454.8,54.75844,-2.6953099999999997,2017-09-01,2019-08-31,SIGNED,51.2421839,-0.5905421,Other,England,United Kingdom
18722,18723,UK,United Kingdom,UNIVERSITY OF WOLVERHAMPTON,195454.8,54.75844,-2.6953099999999997,2018-11-01,2020-10-31,SIGNED,52.58817699999999,-2.1274393,Other,England,United Kingdom
18723,18724,UK,United Kingdom,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,443600.0,54.75844,-2.6953099999999997,2015-01-01,2015-08-31,SIGNED,51.2978172,-0.3353897,Other,England,United Kingdom
18724,18725,UK,United Kingdom,BANGOR UNIVERSITY,183454.8,54.75844,-2.6953099999999997,2016-05-01,2018-04-30,SIGNED,53.2295205,-4.1299873,Other,Wales,United Kingdom
18725,18726,UK,United Kingdom,CARDIFF UNIVERSITY,1499244.0,54.75844,-2.6953099999999997,2017-02-01,2022-01-31,SIGNED,51.48662710000001,-3.1788641,Other,Wales,United Kingdom
18726,18727,UK,United Kingdom,DIGITAL LIFE SCIENCES LTD,71429.0,54.75844,-2.6953099999999997,2015-05-01,2015-10-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18727,18728,UK,United Kingdom,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,183454.8,54.75844,-2.6953099999999997,2016-11-01,2018-10-31,SIGNED,51.49879970000001,-0.1748772,Other,England,United Kingdom
18728,18729,UK,United Kingdom,THE UNIVERSITY OF MANCHESTER,183454.8,54.75844,-2.6953099999999997,2017-07-01,2019-06-30,SIGNED,53.4668498,-2.2338837,Other,England,United Kingdom
18729,18730,UK,United Kingdom,THE UNIVERSITY OF LIVERPOOL,183454.8,54.75844,-2.6953099999999997,2017-09-01,2019-08-31,TERMINATED,53.405936,-2.9655722,Other,England,United Kingdom
18730,18731,UK,United Kingdom,UNIVERSITY COLLEGE LONDON,195454.8,54.75844,-2.6953099999999997,2015-10-01,2017-09-30,TERMINATED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18731,18732,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",183454.8,54.75844,-2.6953099999999997,2015-07-01,2017-06-30,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18732,18733,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,183454.8,54.75844,-2.6953099999999997,2018-01-15,2020-01-14,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18733,18734,UK,United Kingdom,UNIVERSITY OF DURHAM,183454.8,54.75844,-2.6953099999999997,2015-11-01,2017-10-31,SIGNED,54.7649859,-1.5782029,Other,England,United Kingdom
18734,18735,UK,United Kingdom,THE QUEEN'S UNIVERSITY OF BELFAST,183454.8,54.75844,-2.6953099999999997,2015-09-01,2017-08-31,SIGNED,54.5844087,-5.9340493,Other,Northern Ireland,United Kingdom
18735,18736,UK,United Kingdom,THE UNIVERSITY OF BIRMINGHAM,2000000.0,54.75844,-2.6953099999999997,2017-11-01,2020-10-31,SIGNED,52.4508168,-1.9305135,Birmingham,Other,United Kingdom
18736,18737,UK,United Kingdom,TWI LIMITED,1399783.75,54.75844,-2.6953099999999997,2018-02-01,2020-07-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18737,18738,UK,United Kingdom,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,1049855.0,54.75844,-2.6953099999999997,2016-03-01,2021-02-28,SIGNED,51.5144388,-0.1164513,Other,England,United Kingdom
18738,18739,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,195454.8,54.75844,-2.6953099999999997,2016-01-01,2018-11-01,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18739,18740,UK,United Kingdom,University College London,269857.8,54.75844,-2.6953099999999997,2016-09-01,2019-08-31,SIGNED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18740,18741,UK,United Kingdom,GOLDSMITHS' COLLEGE,183454.8,54.75844,-2.6953099999999997,2018-09-01,2020-08-31,SIGNED,51.47427099999999,-0.035408,Other,England,United Kingdom
18741,18742,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",1999775.0,54.75844,-2.6953099999999997,2017-07-01,2022-06-30,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18742,18743,UK,United Kingdom,UNIVERSITY COLLEGE LONDON,1899549.0,54.75844,-2.6953099999999997,2015-09-01,2020-08-31,SIGNED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18743,18744,UK,United Kingdom,THE UNIVERSITY OF MANCHESTER,195454.8,54.75844,-2.6953099999999997,2016-03-01,2018-02-28,SIGNED,53.4668498,-2.2338837,Other,England,United Kingdom
18744,18745,UK,United Kingdom,JAMES ROBINSON FIBRES LIMITED,71429.0,54.75844,-2.6953099999999997,2014-11-01,2015-04-30,CLOSED,53.758598,-1.7422981,Other,Other,United Kingdom
18745,18746,UK,United Kingdom,X/OPEN COMPANY LIMITED,3137076.25,54.75844,-2.6953099999999997,2016-10-01,2019-09-30,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18746,18747,UK,United Kingdom,UNIVERSITY OF EAST ANGLIA,149533.75,54.75844,-2.6953099999999997,2014-12-01,2015-11-30,SIGNED,52.6219215,1.2391761,Other,England,United Kingdom
18747,18748,UK,United Kingdom,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,1340388.0,54.75844,-2.6953099999999997,2018-03-01,2023-02-28,SIGNED,51.5209007,-0.1302803,Other,England,United Kingdom
18748,18749,UK,United Kingdom,LANCASTER UNIVERSITY,195454.8,54.75844,-2.6953099999999997,2018-09-30,2020-09-29,SIGNED,54.0103942,-2.7877294,Bailrigg,England,United Kingdom
18749,18750,UK,United Kingdom,THE UNIVERSITY OF LIVERPOOL,183454.8,54.75844,-2.6953099999999997,2019-01-16,2021-01-15,SIGNED,53.405936,-2.9655722,Other,England,United Kingdom
18750,18751,UK,United Kingdom,THE UNIVERSITY OF BIRMINGHAM,195454.8,54.75844,-2.6953099999999997,2016-12-08,2018-12-07,SIGNED,52.4508168,-1.9305135,Birmingham,Other,United Kingdom
18751,18752,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,195454.8,54.75844,-2.6953099999999997,2016-10-17,2018-10-16,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18752,18753,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,269857.8,54.75844,-2.6953099999999997,2016-10-01,2019-09-30,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18753,18754,UK,United Kingdom,THE UNIVERSITY OF SUSSEX,195454.8,54.75844,-2.6953099999999997,2016-09-01,2018-08-31,SIGNED,50.86708950000001,-0.08791399999999999,Falmer,England,United Kingdom
18754,18755,UK,United Kingdom,KING'S COLLEGE LONDON,183454.8,54.75844,-2.6953099999999997,2017-09-01,2019-08-31,TERMINATED,51.5114864,-0.115997,Other,England,United Kingdom
18755,18756,UK,United Kingdom,THE UNIVERSITY OF EXETER,263943.0,54.75844,-2.6953099999999997,2017-12-01,2020-11-30,SIGNED,50.7371369,-3.5351475,Other,England,United Kingdom
18756,18757,UK,United Kingdom,THE UNIVERSITY OF SHEFFIELD,183454.8,54.75844,-2.6953099999999997,2016-08-01,2018-07-31,SIGNED,53.3809409,-1.4879469,Other,Other,United Kingdom
18757,18758,UK,United Kingdom,EXUS SOFTWARE LTD,7992312.5,54.75844,-2.6953099999999997,2016-05-01,2019-10-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18758,18759,UK,United Kingdom,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,183454.8,54.75844,-2.6953099999999997,2015-03-01,2017-02-28,SIGNED,51.49879970000001,-0.1748772,Other,England,United Kingdom
18759,18760,UK,United Kingdom,UNIVERSITY COLLEGE LONDON,1500000.0,54.75844,-2.6953099999999997,2016-04-01,2021-03-31,SIGNED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18760,18761,UK,United Kingdom,THE UNIVERSITY OF EXETER,195454.8,54.75844,-2.6953099999999997,2017-06-01,2019-05-31,SIGNED,50.7371369,-3.5351475,Other,England,United Kingdom
18761,18762,UK,United Kingdom,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,150000.0,54.75844,-2.6953099999999997,2016-01-01,2017-06-30,SIGNED,51.5144388,-0.1164513,Other,England,United Kingdom
18762,18763,UK,United Kingdom,London School of Hygiene and Tropical Medicine,25740856.0,54.75844,-2.6953099999999997,2014-12-01,2019-11-30,SIGNED,51.5209007,-0.1302803,Other,England,United Kingdom
18763,18764,UK,United Kingdom,UNIVERSITY OF HULL,195454.8,54.75844,-2.6953099999999997,2017-10-01,2019-09-30,SIGNED,53.7737034,-0.3680781,Hull,Other,United Kingdom
18764,18765,UK,United Kingdom,APOLITICAL GROUP LIMITED,71429.0,54.75844,-2.6953099999999997,2017-02-01,2017-07-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18765,18766,UK,United Kingdom,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,7784859.75,54.75844,-2.6953099999999997,2017-06-01,2020-05-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18766,18767,UK,United Kingdom,THE UNIVERSITY OF EDINBURGH,149138.0,54.75844,-2.6953099999999997,2016-12-01,2018-05-31,SIGNED,55.9445158,-3.1892413,Other,Scotland,United Kingdom
18767,18768,UK,United Kingdom,THE UNIVERSITY OF NOTTINGHAM,797231.25,54.75844,-2.6953099999999997,2017-06-01,2020-05-31,SIGNED,52.938636,-1.1951582,Other,England,United Kingdom
18768,18769,UK,United Kingdom,JOHN INNES CENTRE,183454.8,54.75844,-2.6953099999999997,2017-04-01,2019-03-31,SIGNED,52.622271,1.221381,Other,England,United Kingdom
18769,18770,UK,United Kingdom,UNIVERSITY OF EAST ANGLIA,99371.35,54.75844,-2.6953099999999997,2016-08-01,2017-08-31,SIGNED,52.6219215,1.2391761,Other,England,United Kingdom
18770,18771,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,183454.8,54.75844,-2.6953099999999997,2016-03-01,2018-02-28,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18771,18772,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",1933165.0,54.75844,-2.6953099999999997,2017-09-01,2021-08-31,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18772,18773,UK,United Kingdom,HERIOT-WATT UNIVERSITY,1834895.07,54.75844,-2.6953099999999997,2017-01-01,2020-12-31,SIGNED,55.9096602,-3.3203494,Riccarton,Scotland,United Kingdom
18773,18774,UK,United Kingdom,Green Biologics Ltd.,4599414.0,54.75844,-2.6953099999999997,2015-05-01,2018-04-30,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18774,18775,UK,United Kingdom,ASTON UNIVERSITY,3225891.25,54.75844,-2.6953099999999997,2016-09-01,2019-08-31,SIGNED,52.4868584,-1.8882174,Aston Triangle,England,United Kingdom
18775,18776,UK,United Kingdom,QUEEN MARY UNIVERSITY OF LONDON,2499471.0,54.75844,-2.6953099999999997,2016-09-01,2021-08-31,SIGNED,51.5240671,-0.0403745,Other,England,United Kingdom
18776,18777,UK,United Kingdom,ROYAL BOTANIC GARDENS KEW,195454.8,54.75844,-2.6953099999999997,2016-08-01,2018-11-12,SIGNED,51.4787438,-0.295573,Other,England,United Kingdom
18777,18778,UK,United Kingdom,THE UNIVERSITY OF EDINBURGH,195454.8,54.75844,-2.6953099999999997,2016-01-20,2018-01-19,SIGNED,55.9445158,-3.1892413,Other,Scotland,United Kingdom
18778,18779,UK,United Kingdom,ACCELERATED MEDICAL DIAGNOSTICS LTD,71429.0,54.75844,-2.6953099999999997,2015-05-01,2015-10-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18779,18780,UK,United Kingdom,THE UNIVERSITY OF BIRMINGHAM,183454.8,54.75844,-2.6953099999999997,2015-08-30,2017-08-29,CLOSED,52.4508168,-1.9305135,Birmingham,Other,United Kingdom
18780,18781,UK,United Kingdom,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,195454.8,54.75844,-2.6953099999999997,2016-10-10,2018-10-09,SIGNED,51.49879970000001,-0.1748772,Other,England,United Kingdom
18781,18782,UK,United Kingdom,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,1883520.0,54.75844,-2.6953099999999997,2018-01-01,2022-12-31,SIGNED,57.16475999999999,-2.1015257,Other,Scotland,United Kingdom
18782,18783,UK,United Kingdom,UNIVERSITY COLLEGE LONDON,146591.1,54.75844,-2.6953099999999997,2016-02-01,2017-07-31,CLOSED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18783,18784,UK,United Kingdom,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,1499745.0,54.75844,-2.6953099999999997,2015-10-01,2020-09-30,SIGNED,51.49879970000001,-0.1748772,Other,England,United Kingdom
18784,18785,UK,United Kingdom,THE UNIVERSITY OF BIRMINGHAM,2873941.92,54.75844,-2.6953099999999997,2016-01-01,2019-12-31,SIGNED,52.4508168,-1.9305135,Birmingham,Other,United Kingdom
18785,18786,UK,United Kingdom,UNIVERSITY OF LEEDS,183454.8,54.75844,-2.6953099999999997,2017-09-01,2019-08-31,SIGNED,53.8066815,-1.5550328,Leeds,Other,United Kingdom
18786,18787,UK,United Kingdom,Bedfont Scientific Limited,71429.0,54.75844,-2.6953099999999997,2015-05-01,2015-10-31,SIGNED,51.244308,0.6738879999999999,Other,England,United Kingdom
18787,18788,UK,United Kingdom,PILDO LABS WESSEX LTD,2734772.5,54.75844,-2.6953099999999997,2017-11-01,2020-04-30,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18788,18789,UK,United Kingdom,UNIVERSITY OF BRISTOL,183454.8,54.75844,-2.6953099999999997,2016-09-01,2018-08-31,SIGNED,51.4584172,-2.6029792,University of Bristol,England,United Kingdom
18789,18790,UK,United Kingdom,THE UNIVERSITY OF SUSSEX,195454.8,54.75844,-2.6953099999999997,2017-09-01,2019-08-31,SIGNED,50.86708950000001,-0.08791399999999999,Falmer,England,United Kingdom
18790,18791,UK,United Kingdom,UNIVERSITY OF DURHAM,183454.8,54.75844,-2.6953099999999997,2017-09-14,2019-09-13,SIGNED,54.7649859,-1.5782029,Other,England,United Kingdom
18791,18792,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",183454.8,54.75844,-2.6953099999999997,2017-10-01,2019-09-30,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18792,18793,UK,United Kingdom,UNIVERSITY OF YORK,183454.8,54.75844,-2.6953099999999997,2019-01-07,2021-01-06,SIGNED,53.9455334,-1.0561667,Heslington,England,United Kingdom
18793,18794,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,183454.8,54.75844,-2.6953099999999997,2016-10-01,2018-09-30,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18794,18795,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",10011619.61,54.75844,-2.6953099999999997,2017-01-01,2020-12-31,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18795,18796,UK,United Kingdom,UNIVERSITY OF BRISTOL,2009429.0,54.75844,-2.6953099999999997,2015-06-01,2020-05-31,SIGNED,51.4584172,-2.6029792,University of Bristol,England,United Kingdom
18796,18797,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,1999729.0,54.75844,-2.6953099999999997,2018-06-01,2023-05-31,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18797,18798,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,2038120.0,54.75844,-2.6953099999999997,2017-05-01,2022-04-30,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18798,18799,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,2430140.0,54.75844,-2.6953099999999997,2017-09-01,2022-08-31,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18799,18800,UK,United Kingdom,UNIVERSITY OF NEWCASTLE UPON TYNE,195454.8,54.75844,-2.6953099999999997,2018-09-24,2020-09-23,SIGNED,54.9791871,-1.6146608,Other,England,United Kingdom
18800,18801,UK,United Kingdom,LAING O ROURKE PLC,7012637.5,54.75844,-2.6953099999999997,2015-11-01,2018-10-31,SIGNED,53.4337326,-2.3177932,Other,England,United Kingdom
18801,18802,UK,United Kingdom,KING'S COLLEGE LONDON,1495430.0,54.75844,-2.6953099999999997,2018-02-01,2023-01-31,SIGNED,51.5114864,-0.115997,Other,England,United Kingdom
18802,18803,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",148377.0,54.75844,-2.6953099999999997,2014-11-01,2016-04-30,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
18803,18804,UK,United Kingdom,UNIVERSITY COLLEGE LONDON,3935075.0,54.75844,-2.6953099999999997,2016-06-01,2019-05-31,SIGNED,51.52455920000001,-0.1340401,Other,England,United Kingdom
18804,18805,UK,United Kingdom,INDUSTRIAL PHYCOLOGY LIMITED,71429.0,54.75844,-2.6953099999999997,2015-05-01,2015-10-31,SIGNED,54.75844,-2.6953099999999997,Other,Other,United Kingdom
18805,18806,UK,United Kingdom,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,149997.0,54.75844,-2.6953099999999997,2016-01-01,2017-06-30,SIGNED,51.49879970000001,-0.1748772,Other,England,United Kingdom
18806,18807,UK,United Kingdom,ANGLIA RUSKIN UNIVERSITY HIGHER EDUCATION CORPORATION,3834554.92,54.75844,-2.6953099999999997,2015-04-01,2019-11-30,SIGNED,52.2032672,0.1345112,Other,England,United Kingdom
18807,18808,UK,United Kingdom,UNIVERSITY OF DUNDEE,183454.8,54.75844,-2.6953099999999997,2016-08-01,2018-07-31,SIGNED,56.45824469999999,-2.9821428,Other,Scotland,United Kingdom
18808,18809,UK,United Kingdom,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,1999439.0,54.75844,-2.6953099999999997,2015-09-01,2020-08-31,SIGNED,52.2042666,0.1149085,Other,England,United Kingdom
18809,18810,UK,United Kingdom,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",1777962.0,54.75844,-2.6953099999999997,2018-10-01,2023-09-30,SIGNED,51.7548164,-1.2543668,Other,England,United Kingdom
