,Unnamed: 0,coordinatorCountry,countryName,coordinator,totalCost,latitude,longitude,startDate,endDate,status,uni_lat,uni_lng
13277,13278,NL,Netherlands,RIJKSUNIVERSITEIT GRONINGEN,165598.8,52.5,5.75,2018-04-01,2020-03-31,SIGNED,53.2192634,6.562987199999999
13278,13279,NL,Netherlands,ERASMUS UNIVERSITEIT ROTTERDAM,177598.8,52.5,5.75,2016-09-01,2019-03-01,CLOSED,51.91752,4.525585
13279,13280,NL,Netherlands,UNIVERSITEIT UTRECHT,165598.8,52.5,5.75,2016-09-01,2018-08-31,CLOSED,52.0901527,5.1226018
13280,13281,NL,Netherlands,NICO-LAB BV,71429.0,52.5,5.75,2016-03-01,2016-08-31,SIGNED,52.2977837,4.9545523
13281,13282,NL,Netherlands,UNIVERSITEIT LEIDEN,2490382.5,52.5,5.75,2018-08-01,2023-07-31,SIGNED,52.1571485,4.485209
13282,13283,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,177598.8,52.5,5.75,2017-10-01,2019-09-30,SIGNED,52.35581819999999,4.955726299999999
13283,13284,NL,Netherlands,GREENFLUX ASSETS B.V.,71429.0,52.5,5.75,2015-11-01,2016-03-31,SIGNED,52.3625273,4.9204263
13284,13285,NL,Netherlands,UNIVERSITAIR MEDISCH CENTRUM UTRECHT,1499450.0,52.5,5.75,2015-03-01,2020-02-29,SIGNED,52.0862837,5.179925
13285,13286,NL,Netherlands,UNIVERSITEIT UTRECHT,1996250.0,52.5,5.75,2016-09-01,2021-08-31,SIGNED,52.0901527,5.1226018
13286,13287,NL,Netherlands,STICHTING EGI,8650001.5,52.5,5.75,2015-03-01,2017-08-31,SIGNED,52.5,5.75
13287,13288,NL,Netherlands,OPTISENSE BV,1123136.25,52.5,5.75,2015-01-01,2017-05-31,SIGNED,52.2379022,6.8436909
13288,13289,NL,Netherlands,KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW,147500.0,52.5,5.75,2017-04-01,2018-09-30,SIGNED,52.3713042,4.8994599
13289,13290,NL,Netherlands,ELITAC BV,71429.0,52.5,5.75,2015-02-01,2015-07-31,CLOSED,52.101977,5.0982302
13290,13291,NL,Netherlands,KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW,165598.8,52.5,5.75,2017-03-01,2019-02-28,SIGNED,52.3713042,4.8994599
13291,13292,NL,Netherlands,GEANT VERENIGING,95904005.75,52.5,5.75,2016-05-01,2018-12-31,SIGNED,52.5,5.75
13292,13293,NL,Netherlands,UNIVERSITAIR MEDISCH CENTRUM UTRECHT,165598.8,52.5,5.75,2016-10-03,2018-10-02,SIGNED,52.0862837,5.179925
13293,13294,NL,Netherlands,KEYGENE NV,177598.8,52.5,5.75,2018-03-01,2020-02-29,SIGNED,52.5,5.75
13294,13295,NL,Netherlands,JOINT INSTITUTE FOR VERY LONG BASELINE INTERFEROMETRY AS A EUROPEAN RESEARCH INFRASTRUCTURE CONSORTIUM (JIV-ERIC),3312308.59,52.5,5.75,2016-12-01,2021-01-31,SIGNED,52.5,5.75
13295,13296,NL,Netherlands,STICHTING VU,1498438.0,52.5,5.75,2017-03-01,2022-02-28,SIGNED,52.3342487,4.8669317
13296,13297,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,165598.8,52.5,5.75,2018-09-01,2020-08-31,SIGNED,52.35581819999999,4.955726299999999
13297,13298,NL,Netherlands,VENTINOVA MEDICAL BV,2313750.0,52.5,5.75,2015-11-01,2018-10-31,SIGNED,51.427156,5.441495
13298,13299,NL,Netherlands,PNO CONSULTANTS BV,1754635.0,52.5,5.75,2016-04-01,2018-06-30,SIGNED,52.0505184,4.3490996
13299,13300,NL,Netherlands,UNIVERSITEIT UTRECHT,2000000.0,52.5,5.75,2015-12-01,2020-11-30,SIGNED,52.0901527,5.1226018
13300,13301,NL,Netherlands,STICHTING WAGENINGEN RESEARCH,6982237.75,52.5,5.75,2018-09-01,2022-08-31,SIGNED,51.9845558,5.6657696
13301,13302,NL,Netherlands,STICHTING NATIONAAL LUCHT- EN RUIMTEVAARTLABORATORIUM,942500.25,52.5,5.75,2017-01-01,2018-12-31,SIGNED,52.5,5.75
13302,13303,NL,Netherlands,STICHTING EUROPEAN UROLOGICAL FOUNDATION,12402174.0,52.5,5.75,2018-05-01,2023-04-30,SIGNED,51.9535351,5.8733045
13303,13304,NL,Netherlands,ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,1500000.0,52.5,5.75,2016-06-01,2021-05-31,SIGNED,51.9108848,4.467854099999999
13304,13305,NL,Netherlands,STICHTING WAGENINGEN RESEARCH,34713063.75,52.5,5.75,2017-01-01,2020-12-31,SIGNED,51.9845558,5.6657696
13305,13306,NL,Netherlands,TECHNISCHE UNIVERSITEIT EINDHOVEN,1497588.0,52.5,5.75,2018-02-01,2023-01-31,SIGNED,51.44860980000001,5.4907148
13306,13307,NL,Netherlands,RIJKSUNIVERSITEIT GRONINGEN,3826023.84,52.5,5.75,2016-11-01,2020-10-31,SIGNED,53.2192634,6.562987199999999
13307,13308,NL,Netherlands,UNIVERSITEIT TWENTE,150000.0,52.5,5.75,2018-07-01,2019-12-31,SIGNED,52.2393971,6.850870899999999
13308,13309,NL,Netherlands,STICHTING KATHOLIEKE UNIVERSITEIT,177598.8,52.5,5.75,2015-05-01,2017-04-30,SIGNED,51.82338370000001,5.8600917
13309,13310,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,165598.8,52.5,5.75,2017-07-17,2019-07-16,TERMINATED,52.0021256,4.3732982
13310,13311,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,150000.0,52.5,5.75,2015-04-01,2016-03-31,SIGNED,52.0021256,4.3732982
13311,13312,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,151798.9,52.5,5.75,2017-09-18,2019-07-17,SIGNED,52.0021256,4.3732982
13312,13313,NL,Netherlands,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,4981553.75,52.5,5.75,2016-02-01,2019-07-31,SIGNED,51.9986206,4.3785908
13313,13314,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,1475560.0,52.5,5.75,2018-02-01,2023-01-31,SIGNED,52.0021256,4.3732982
13314,13315,NL,Netherlands,THE NATIONAL POLICE OF THE NETHERLANDS,3483717.5,52.5,5.75,2017-09-01,2022-08-31,SIGNED,52.0833822,4.315955400000001
13315,13316,NL,Netherlands,STICHTING WAGENINGEN RESEARCH,9444757.79,52.5,5.75,2015-07-01,2019-06-30,SIGNED,51.9845558,5.6657696
13316,13317,NL,Netherlands,UNIVERSITEIT UTRECHT,215285.4,52.5,5.75,2018-05-01,2021-04-30,SIGNED,52.0901527,5.1226018
13317,13318,NL,Netherlands,UNIVERSITEIT TWENTE,165598.8,52.5,5.75,2015-07-06,2018-01-03,TERMINATED,52.2393971,6.850870899999999
13318,13319,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,177598.8,52.5,5.75,2016-09-15,2018-09-14,SIGNED,52.0021256,4.3732982
13319,13320,NL,Netherlands,KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW,1867360.99,52.5,5.75,2015-11-01,2020-10-31,SIGNED,52.3713042,4.8994599
13320,13321,NL,Netherlands,TECHNISCHE UNIVERSITEIT EINDHOVEN,150000.0,52.5,5.75,2016-10-01,2018-03-31,SIGNED,51.44860980000001,5.4907148
13321,13322,NL,Netherlands,STICHTING NEDERLANDSE WETENSCHAPPELIJK ONDERZOEK INSTITUTEN,2495625.0,52.5,5.75,2016-07-01,2021-06-30,SIGNED,52.075361,5.096902
13322,13323,NL,Netherlands,ACADEMISCH ZIEKENHUIS GRONINGEN,1496875.0,52.5,5.75,2017-03-01,2022-02-28,SIGNED,53.2216897,6.5763899
13323,13324,NL,Netherlands,STICHTING KATHOLIEKE UNIVERSITEIT,1978194.0,52.5,5.75,2017-09-01,2022-08-31,SIGNED,51.82338370000001,5.8600917
13324,13325,NL,Netherlands,ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,1495715.0,52.5,5.75,2016-09-01,2021-08-31,SIGNED,51.9108848,4.467854099999999
13325,13326,NL,Netherlands,GOMECSYS BV,71429.0,52.5,5.75,2017-08-01,2017-11-30,SIGNED,52.3015228,5.1529701
13326,13327,NL,Netherlands,Saint Trofee,71429.0,52.5,5.75,2015-06-01,2015-11-30,SIGNED,52.5,5.75
13327,13328,NL,Netherlands,UNIVERSITEIT UTRECHT,3361290.84,52.5,5.75,2017-03-01,2021-02-28,SIGNED,52.0901527,5.1226018
13328,13329,NL,Netherlands,TECHNISCHE UNIVERSITEIT EINDHOVEN,766122.84,52.5,5.75,2018-01-01,2021-12-31,SIGNED,51.44860980000001,5.4907148
13329,13330,NL,Netherlands,UNIVERSITEIT LEIDEN,2500000.0,52.5,5.75,2017-09-01,2022-08-31,SIGNED,52.1571485,4.485209
13330,13331,NL,Netherlands,UNIVERSITEIT UTRECHT,2493750.0,52.5,5.75,2018-11-01,2023-10-31,SIGNED,52.0901527,5.1226018
13331,13332,NL,Netherlands,ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,149937.0,52.5,5.75,2015-02-01,2016-01-31,SIGNED,51.9108848,4.467854099999999
13332,13333,NL,Netherlands,STICHTING NATIONAAL LUCHT- EN RUIMTEVAARTLABORATORIUM,861530.0,52.5,5.75,2017-06-01,2022-07-31,SIGNED,52.5,5.75
13333,13334,NL,Netherlands,UNIVERSITEIT TWENTE,150000.0,52.5,5.75,2015-02-01,2016-07-31,SIGNED,52.2393971,6.850870899999999
13334,13335,NL,Netherlands,KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW,207584.4,52.5,5.75,2016-01-04,2018-07-03,SIGNED,52.3713042,4.8994599
13335,13336,NL,Netherlands,UNIVERSITEIT MAASTRICHT,149993.71,52.5,5.75,2018-04-01,2019-09-30,SIGNED,50.8471422,5.686401699999999
13336,13337,NL,Netherlands,PT THERAGNOSTIC BV,147212.5,52.5,5.75,2017-11-17,2018-11-16,SIGNED,52.5,5.75
13337,13338,NL,Netherlands,UNIVERSITEIT UTRECHT,1500000.0,52.5,5.75,2017-04-01,2022-03-31,SIGNED,52.0901527,5.1226018
13338,13339,NL,Netherlands,UNIVERSITEIT UTRECHT,260929.8,52.5,5.75,2017-06-15,2020-06-14,SIGNED,52.0901527,5.1226018
13339,13340,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,2498673.86,52.5,5.75,2015-12-01,2020-11-30,SIGNED,52.35581819999999,4.955726299999999
13340,13341,NL,Netherlands,FOKKER AEROSTRUCTURES BV,2129108.75,52.5,5.75,2016-09-01,2019-02-28,SIGNED,52.5,5.75
13341,13342,NL,Netherlands,TATA STEEL NEDERLAND TECHNOLOGY BV,14836830.0,52.5,5.75,2015-05-01,2018-10-31,SIGNED,50.8836233,5.7108492
13342,13343,NL,Netherlands,EFFECT PHOTONICS BV,3368250.0,52.5,5.75,2016-11-01,2018-10-31,SIGNED,51.445412,5.4601201
13343,13344,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,1499631.0,52.5,5.75,2018-01-01,2022-12-31,SIGNED,52.35581819999999,4.955726299999999
13344,13345,NL,Netherlands,DSM FOOD SPECIALTIES BV,16212634.0,52.5,5.75,2016-09-01,2019-08-31,SIGNED,52.5,5.75
13345,13346,NL,Netherlands,UNIVERSITEIT LEIDEN,177598.8,52.5,5.75,2017-09-01,2019-08-31,SIGNED,52.1571485,4.485209
13346,13347,NL,Netherlands,UNIVERSITEIT TWENTE,3873159.0,52.5,5.75,2017-09-01,2021-08-31,SIGNED,52.2393971,6.850870899999999
13347,13348,NL,Netherlands,UNIVERSITEIT MAASTRICHT,5536775.64,52.5,5.75,2018-02-01,2023-01-31,SIGNED,50.8471422,5.686401699999999
13348,13349,NL,Netherlands,UNIVERSITEIT MAASTRICHT,177598.8,52.5,5.75,2017-04-01,2019-03-31,SIGNED,50.8471422,5.686401699999999
13349,13350,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,4639086.25,52.5,5.75,2015-06-01,2018-05-31,SIGNED,52.0021256,4.3732982
13350,13351,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,177598.8,52.5,5.75,2018-10-01,2020-09-30,SIGNED,52.35581819999999,4.955726299999999
13351,13352,NL,Netherlands,UNIVERSITEIT UTRECHT,2205493.75,52.5,5.75,2017-10-01,2022-09-30,SIGNED,52.0901527,5.1226018
13352,13353,NL,Netherlands,KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW,177598.8,52.5,5.75,2015-08-01,2017-07-31,SIGNED,52.3713042,4.8994599
13353,13354,NL,Netherlands,STICHTING VU,147500.0,52.5,5.75,2015-04-01,2016-03-31,SIGNED,52.3342487,4.8669317
13354,13355,NL,Netherlands,UNIVERSITEIT LEIDEN,2000000.0,52.5,5.75,2017-05-01,2022-04-30,SIGNED,52.1571485,4.485209
13355,13356,NL,Netherlands,RIJKSUNIVERSITEIT GRONINGEN,165598.8,52.5,5.75,2016-10-10,2018-10-09,SIGNED,53.2192634,6.562987199999999
13356,13357,NL,Netherlands,OPTICS11 BV,137999.0,52.5,5.75,2016-11-01,2018-06-30,SIGNED,52.33263940000001,4.865779499999999
13357,13358,NL,Netherlands,STICHTING NEDERLANDSE WETENSCHAPPELIJK ONDERZOEK INSTITUTEN,3795000.0,52.5,5.75,2017-01-01,2019-12-31,SIGNED,52.075361,5.096902
13358,13359,NL,Netherlands,ACADEMISCH ZIEKENHUIS LEIDEN,3297697.3,52.5,5.75,2015-09-01,2019-08-31,SIGNED,52.1677096,4.4774736
13359,13360,NL,Netherlands,KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW,165598.8,52.5,5.75,2017-06-01,2019-05-31,SIGNED,52.3713042,4.8994599
13360,13361,NL,Netherlands,UNIVERSITAIR MEDISCH CENTRUM UTRECHT,19398970.0,52.5,5.75,2017-06-01,2022-05-31,SIGNED,52.0862837,5.179925
13361,13362,NL,Netherlands,PT THERAGNOSTIC BV,2427593.75,52.5,5.75,2015-06-01,2019-05-31,SIGNED,52.5,5.75
13362,13363,NL,Netherlands,UNIVERSITAIR MEDISCH CENTRUM UTRECHT,6865425.0,52.5,5.75,2018-01-01,2022-12-31,SIGNED,52.0862837,5.179925
13363,13364,NL,Netherlands,STICHTING NEDERLANDSE WETENSCHAPPELIJK ONDERZOEK INSTITUTEN,1999185.0,52.5,5.75,2018-06-01,2023-05-31,SIGNED,52.075361,5.096902
13364,13365,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,1499938.0,52.5,5.75,2016-08-01,2021-07-31,SIGNED,52.35581819999999,4.955726299999999
13365,13366,NL,Netherlands,TECHNISCHE UNIVERSITEIT EINDHOVEN,165598.8,52.5,5.75,2016-03-01,2018-02-28,SIGNED,51.44860980000001,5.4907148
13366,13367,NL,Netherlands,MINISTERIE VAN ECONOMISCHE ZAKEN EN KLIMAAT,153800.0,52.5,5.75,2016-02-05,2016-11-04,SIGNED,52.083676,4.3276783
13367,13368,NL,Netherlands,ACADEMISCH ZIEKENHUIS LEIDEN,1999802.5,52.5,5.75,2017-09-01,2022-08-31,SIGNED,52.1677096,4.4774736
13368,13369,NL,Netherlands,DEMO CONSULTANTS BV,5318599.93,52.5,5.75,2016-09-01,2020-08-31,SIGNED,51.9965965,4.3826117
13369,13370,NL,Netherlands,WAGENINGEN UNIVERSITY,4998103.75,52.5,5.75,2017-06-01,2021-11-30,SIGNED,51.9845558,5.6657696
13370,13371,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,1499999.0,52.5,5.75,2015-06-01,2020-05-31,SIGNED,52.35581819999999,4.955726299999999
13371,13372,NL,Netherlands,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,2994178.75,52.5,5.75,2015-02-01,2019-01-31,SIGNED,51.9986206,4.3785908
13372,13373,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,1355103.0,52.5,5.75,2015-03-01,2020-02-29,SIGNED,52.0021256,4.3732982
13373,13374,NL,Netherlands,UNIVERSITEIT MAASTRICHT,177598.8,52.5,5.75,2016-08-01,2018-07-31,SIGNED,50.8471422,5.686401699999999
13374,13375,NL,Netherlands,ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,2584755.72,52.5,5.75,2016-12-01,2020-11-30,SIGNED,51.9108848,4.467854099999999
13375,13376,NL,Netherlands,WAGENINGEN UNIVERSITY,4875616.25,52.5,5.75,2017-06-01,2021-05-31,SIGNED,51.9845558,5.6657696
13376,13377,NL,Netherlands,STICHTING VU,3489650.0,52.5,5.75,2018-01-01,2020-12-31,SIGNED,52.3342487,4.8669317
13377,13378,NL,Netherlands,RIJKSUNIVERSITEIT GRONINGEN,1464846.25,52.5,5.75,2018-02-01,2023-01-31,SIGNED,53.2192634,6.562987199999999
13378,13379,NL,Netherlands,STICHTING VUMC,165598.81,52.5,5.75,2016-01-01,2017-12-31,SIGNED,52.3345709,4.8598158
13379,13380,NL,Netherlands,STICHTING VUMC,149475.0,52.5,5.75,2015-07-01,2016-12-31,SIGNED,52.3345709,4.8598158
13380,13381,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,2000000.0,52.5,5.75,2015-06-01,2020-05-31,SIGNED,52.0021256,4.3732982
13381,13382,NL,Netherlands,UNIVERSITEIT UTRECHT,2500000.0,52.5,5.75,2016-12-01,2021-11-30,SIGNED,52.0901527,5.1226018
13382,13383,NL,Netherlands,UNIVERSITEIT LEIDEN,177598.8,52.5,5.75,2018-11-01,2020-10-31,SIGNED,52.1571485,4.485209
13383,13384,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,165598.8,52.5,5.75,2018-09-01,2020-08-31,SIGNED,52.0021256,4.3732982
13384,13385,NL,Netherlands,UNIVERSITAIR MEDISCH CENTRUM UTRECHT,177598.8,52.5,5.75,2017-06-01,2019-05-31,SIGNED,52.0862837,5.179925
13385,13386,NL,Netherlands,T-MINUS ENGINEERING BV,71429.0,52.5,5.75,2017-02-01,2017-07-31,SIGNED,51.993398,4.386851
13386,13387,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,1911792.5,52.5,5.75,2015-07-01,2020-06-30,SIGNED,52.0021256,4.3732982
13387,13388,NL,Netherlands,ASML NETHERLANDS B.V.,178867063.5,52.5,5.75,2015-04-01,2018-03-31,SIGNED,51.3996223,5.395252699999999
13388,13389,NL,Netherlands,UNIVERSITAIR MEDISCH CENTRUM UTRECHT,260929.8,52.5,5.75,2019-01-01,2021-12-31,SIGNED,52.0862837,5.179925
13389,13390,NL,Netherlands,MINISTERIE VAN ECONOMISCHE ZAKEN EN KLIMAAT,804485.0,52.5,5.75,2015-01-01,2016-12-31,SIGNED,52.083676,4.3276783
13390,13391,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,100000.0,52.5,5.75,2017-05-01,2018-10-31,SIGNED,52.0021256,4.3732982
13391,13392,NL,Netherlands,TECHNISCHE UNIVERSITEIT EINDHOVEN,1887180.0,52.5,5.75,2016-08-01,2021-07-31,SIGNED,51.44860980000001,5.4907148
13392,13393,NL,Netherlands,UNIVERSITEIT UTRECHT,2000000.0,52.5,5.75,2017-07-01,2022-06-30,SIGNED,52.0901527,5.1226018
13393,13394,NL,Netherlands,ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,149938.0,52.5,5.75,2017-09-01,2018-08-31,SIGNED,51.9108848,4.467854099999999
13394,13395,NL,Netherlands,STICHTING VU,177598.8,52.5,5.75,2017-08-01,2019-07-31,SIGNED,52.3342487,4.8669317
13395,13396,NL,Netherlands,UNIVERSITEIT TWENTE,165598.8,52.5,5.75,2018-03-15,2020-03-14,SIGNED,52.2393971,6.850870899999999
13396,13397,NL,Netherlands,UNIVERSITEIT MAASTRICHT,177598.8,52.5,5.75,2016-06-01,2018-05-31,SIGNED,50.8471422,5.686401699999999
13397,13398,NL,Netherlands,PNO CONSULTANTS BV,1493211.25,52.5,5.75,2015-02-01,2017-07-31,SIGNED,52.0505184,4.3490996
13398,13399,NL,Netherlands,KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW,7969673.75,52.5,5.75,2015-05-01,2019-04-30,SIGNED,52.3713042,4.8994599
13399,13400,NL,Netherlands,STICHTING NEDERLANDSE WETENSCHAPPELIJK ONDERZOEK INSTITUTEN,2495000.0,52.5,5.75,2016-10-01,2021-09-30,SIGNED,52.075361,5.096902
13400,13401,NL,Netherlands,KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW,88799.4,52.5,5.75,2018-10-01,2019-09-30,SIGNED,52.3713042,4.8994599
13401,13402,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,165598.8,52.5,5.75,2018-06-01,2020-05-31,SIGNED,52.0021256,4.3732982
13402,13403,NL,Netherlands,WAGENINGEN UNIVERSITY,2269688.76,52.5,5.75,2015-09-01,2020-08-31,SIGNED,51.9845558,5.6657696
13403,13404,NL,Netherlands,STICHTING KATHOLIEKE UNIVERSITEIT,2514071.25,52.5,5.75,2018-10-01,2023-09-30,SIGNED,51.82338370000001,5.8600917
13404,13405,NL,Netherlands,UNIVERSITEIT LEIDEN,165598.8,52.5,5.75,2018-02-01,2020-01-31,SIGNED,52.1571485,4.485209
13405,13406,NL,Netherlands,TECHNISCHE UNIVERSITEIT EINDHOVEN,3378227.9,52.5,5.75,2016-03-01,2020-02-29,SIGNED,51.44860980000001,5.4907148
13406,13407,NL,Netherlands,UNIVERSITEIT MAASTRICHT,150000.0,52.5,5.75,2015-09-01,2017-02-28,SIGNED,50.8471422,5.686401699999999
13407,13408,NL,Netherlands,UNIVERSITEIT MAASTRICHT,165598.8,52.5,5.75,2018-09-01,2020-08-31,SIGNED,50.8471422,5.686401699999999
13408,13409,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,149998.0,52.5,5.75,2017-05-01,2018-10-31,SIGNED,52.0021256,4.3732982
13409,13410,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,2000000.0,52.5,5.75,2018-09-01,2023-08-31,SIGNED,52.35581819999999,4.955726299999999
13410,13411,NL,Netherlands,STICHTING KATHOLIEKE UNIVERSITEIT,260929.8,52.5,5.75,2019-01-01,2021-12-31,SIGNED,51.82338370000001,5.8600917
13411,13412,NL,Netherlands,UNIVERSITEIT TWENTE,165598.8,52.5,5.75,2016-03-01,2018-02-28,SIGNED,52.2393971,6.850870899999999
13412,13413,NL,Netherlands,STICHTING KATHOLIEKE UNIVERSITEIT,2000000.0,52.5,5.75,2019-01-01,2023-12-31,SIGNED,51.82338370000001,5.8600917
13413,13414,NL,Netherlands,STICHTING VU,165598.8,52.5,5.75,2015-10-01,2017-09-30,CLOSED,52.3342487,4.8669317
13414,13415,NL,Netherlands,SIOUX CCM BV,17003102.16,52.5,5.75,2017-06-01,2020-05-31,SIGNED,51.46657,5.532289
13415,13416,NL,Netherlands,STICHTING NEDERLANDSE WETENSCHAPPELIJK ONDERZOEK INSTITUTEN,1500000.0,52.5,5.75,2018-01-01,2022-12-31,SIGNED,52.075361,5.096902
13416,13417,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,1479515.0,52.5,5.75,2015-08-01,2020-07-31,SIGNED,52.35581819999999,4.955726299999999
13417,13418,NL,Netherlands,ERASMUS UNIVERSITEIT ROTTERDAM,165598.8,52.5,5.75,2018-09-01,2020-08-31,SIGNED,51.91752,4.525585
13418,13419,NL,Netherlands,SEPASOFT BV,71429.0,52.5,5.75,2016-04-01,2016-09-30,SIGNED,52.5,5.75
13419,13420,NL,Netherlands,STICHTING KATHOLIEKE UNIVERSITEIT,177598.8,52.5,5.75,2016-03-01,2018-02-28,SIGNED,51.82338370000001,5.8600917
13420,13421,NL,Netherlands,ACADEMISCH ZIEKENHUIS LEIDEN,1500000.0,52.5,5.75,2015-11-01,2020-10-31,SIGNED,52.1677096,4.4774736
13421,13422,NL,Netherlands,MINISTERIE VAN INFRASTRUCTUUR EN WATERSTAAT,1818715.0,52.5,5.75,2017-01-01,2018-12-31,SIGNED,52.0803983,4.322502
13422,13423,NL,Netherlands,STICHTING NATIONAAL LUCHT- EN RUIMTEVAARTLABORATORIUM,4058642.5,52.5,5.75,2016-01-01,2018-12-31,SIGNED,52.5,5.75
13423,13424,NL,Netherlands,UNIVERSITEIT TWENTE,2800000.0,52.5,5.75,2018-10-01,2023-09-30,SIGNED,52.2393971,6.850870899999999
13424,13425,NL,Netherlands,Academisch Medisch Centrum bij de Universiteit van Amsterdam,3035550.0,52.5,5.75,2017-11-01,2022-10-31,SIGNED,52.294629,4.957973
13425,13426,NL,Netherlands,PROQR THERAPEUTICS NV,21237179.5,52.5,5.75,2015-05-01,2017-12-31,SIGNED,52.5,5.75
13426,13427,NL,Netherlands,STICHTING KATHOLIEKE UNIVERSITEIT,165598.8,52.5,5.75,2017-10-01,2019-09-30,SIGNED,51.82338370000001,5.8600917
13427,13428,NL,Netherlands,UNIVERSITEIT LEIDEN,1991231.0,52.5,5.75,2015-10-01,2020-09-30,SIGNED,52.1571485,4.485209
13428,13429,NL,Netherlands,STICHTING VU,177598.8,52.5,5.75,2018-11-01,2020-10-31,SIGNED,52.3342487,4.8669317
13429,13430,NL,Netherlands,HY2CARE BV,71429.0,52.5,5.75,2016-06-01,2016-11-30,SIGNED,52.2352736,6.855490899999999
13430,13431,NL,Netherlands,ACADEMISCH ZIEKENHUIS GRONINGEN,1499881.0,52.5,5.75,2017-04-01,2022-03-31,SIGNED,53.2216897,6.5763899
13431,13432,NL,Netherlands,UNIVERSITEIT UTRECHT,1500000.0,52.5,5.75,2017-08-01,2022-07-31,SIGNED,52.0901527,5.1226018
13432,13433,NL,Netherlands,STICHTING WAGENINGEN RESEARCH,9723586.25,52.5,5.75,2017-06-01,2021-05-31,SIGNED,51.9845558,5.6657696
13433,13434,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,1499664.0,52.5,5.75,2018-04-01,2023-03-31,SIGNED,52.35581819999999,4.955726299999999
13434,13435,NL,Netherlands,WAGENINGEN UNIVERSITY,2000000.0,52.5,5.75,2016-06-01,2021-05-31,SIGNED,51.9845558,5.6657696
13435,13436,NL,Netherlands,DONKERVOORT AUTOMOBIELEN BV,71429.0,52.5,5.75,2016-07-01,2016-12-31,SIGNED,52.471913,5.488561
13436,13437,NL,Netherlands,STICHTING JOINT IMPLEMENTATION NETWORK,1983012.5,52.5,5.75,2016-02-01,2019-01-31,SIGNED,52.5,5.75
13437,13438,NL,Netherlands,UNIVERSITEIT VAN AMSTERDAM,2499780.0,52.5,5.75,2016-09-01,2021-08-31,SIGNED,52.35581819999999,4.955726299999999
13438,13439,NL,Netherlands,AKZO NOBEL CHEMICALS BV,177598.8,52.5,5.75,2016-09-01,2018-08-31,SIGNED,52.5,5.75
13439,13440,NL,Netherlands,STICHTING NATIONAAL LUCHT- EN RUIMTEVAARTLABORATORIUM,909293.75,52.5,5.75,2017-10-01,2019-09-30,SIGNED,52.5,5.75
13440,13441,NL,Netherlands,TECHNISCHE UNIVERSITEIT DELFT,5235071.56,52.5,5.75,2015-08-01,2019-07-31,SIGNED,52.0021256,4.3732982
13441,13442,NL,Netherlands,FABPULOUS BV,1633750.0,52.5,5.75,2015-04-01,2017-10-31,SIGNED,50.8329659,5.7159033
